first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,actual_outcome,predicted_outcome,first_player_probability,second_player_probability
30,19,11,30,19,11,904,668,236,0,0,0,0,93,1,1,0.365591,0,0,20,14,false,true,true,0.823,0.177
309,164,145,16.263158,8.631579,145,859,719,140,0,1,0,0.052632,-19,19,19,-2.789474,0,1,24,11,false,true,true,1,0
120,112,8,20,18.666667,8,977,976,1,0,0,0,0,64,6,6,0.53125,0,0,13,9,false,true,true,0.611,0.389
77,30,47,38.5,30,47,1397,1195,202,0,0,0,0,87,2,1,0.402299,0,0,12,25,false,true,true,0.705,0.295
34,32,2,11.333333,10.666667,2,580,620,-40,0,0,0,0,79,3,3,0.544304,1,0,11,19,false,true,true,0.519,0.481
100,55,45,14.285714,7.857143,45,1016,1037,-21,0,0,0,0,61,7,7,0.786885,0,1,7,13,false,true,false,0.368,0.632
248,220,28,20.666667,18.333333,28,1078,1130,-52,0,1,0,0.083333,19,12,12,2.052632,0,0,8,24,false,true,true,0.818,0.182
360,280,80,22.5,18.666667,80,904,668,236,0,0,0,0,-22,16,15,-1.545455,0,0,2,3,false,true,true,1,0
52,30,22,26,30,22,1050,1144,-94,0,0,0,0,89,2,1,0.426966,0,0,7,9,false,true,false,0.466,0.534
249,130,119,20.75,10.833333,119,595,543,52,0,0,0,0,29,12,12,1.62069,0,0,8,11,false,true,true,1,0
331,221,110,27.583333,20.090909,110,695,671,24,0,0,0,0,12,12,11,2.75,0,0,7,7,false,true,true,1,0
192,188,4,17.454545,17.090909,4,808,812,-4,0,0,0,0,24,11,11,1.541667,1,0,9,11,false,true,true,0.585,0.415
254,88,166,19.538462,6.769231,166,896,818,78,0,0,0,0,34,13,13,1.294118,1,1,10,6,false,true,true,1,0
364,179,185,13.481481,6.884615,185,859,719,140,0,1,0,0.038462,-36,27,26,-1.472222,0,1,11,9,true,true,true,1,0
244,221,23,22.181818,20.090909,23,1493,1513,-20,1,0,0.090909,0,24,11,11,1.375,0,2,15,7,false,true,true,0.693,0.307
101,109,-8,14.428571,15.571429,-8,921,1072,-151,0,0,0,0,58,7,7,0.655172,1,0,6,12,false,true,false,0.25,0.75
288,239,49,18,15.933333,49,1221,1438,-217,0,0,0,0,15,16,15,3,0,1,20,7,false,true,true,0.668,0.332
113,77,36,22.6,15.4,36,885,719,166,0,0,0,0,70,5,5,0.542857,0,1,14,10,false,true,true,0.965,0.035
61,33,28,30.5,16.5,28,838,786,52,0,0,0,0,86,2,2,0.372093,0,0,9,10,false,true,true,0.855,0.145
53,59,-6,17.666667,19.666667,-6,1297,1606,-309,0,0,0,0,80,3,3,0.375,1,0,13,21,false,true,false,0.353,0.647
163,124,39,18.111111,13.777778,39,1048,1000,48,0,0,0,0,44,9,9,0.909091,0,1,8,17,false,true,true,0.67,0.33
313,294,19,22.357143,21,19,1344,1209,135,1,1,0.071429,0.071429,-5,14,14,-6.8,0,0,10,9,false,true,true,0.743,0.257
82,68,14,16.4,17,14,908,859,49,0,0,0,0,67,5,4,0.58209,0,0,8,19,false,true,false,0.233,0.767
267,196,71,24.272727,17.818182,71,596,595,1,1,0,0.090909,0,23,11,11,1.73913,0,0,7,12,false,true,true,0.996,0.004
235,158,77,26.111111,19.75,77,1029,1227,-198,1,0,0.111111,0,32,9,8,1,1,0,9,17,false,true,true,0.991,0.009
236,226,10,15.733333,16.142857,10,1075,989,86,0,0,0,0,18,15,14,2.166667,1,0,6,17,false,true,true,0.514,0.486
360,317,43,18.947368,16.684211,43,1221,1258,-37,1,0,0.052632,0,-21,19,19,-1.857143,1,0,0,5,false,true,true,1,0
384,339,45,27.428571,26.076923,45,1153,1065,88,0,1,0,0.076923,-20,14,13,-1.4,0,0,7,4,false,true,true,0.975,0.025
252,176,76,25.2,19.555556,76,1216,1217,-1,1,0,0.1,0,29,10,9,1.172414,1,0,14,20,false,true,true,0.994,0.006
351,202,149,27,16.833333,149,1691,1692,-1,0,0,0,0,13,13,12,2.307692,1,1,7,20,false,true,true,1,0
195,191,4,15,15.916667,4,450,412,38,0,0,0,0,13,13,12,2.923077,0,0,11,12,false,true,true,0.599,0.401
358,202,156,17.9,10.1,156,1176,1076,100,0,0,0,0,12,20,20,4.916667,0,0,10,16,false,true,true,1,0
293,233,60,20.928571,16.642857,60,859,811,48,0,0,0,0,4,14,14,9,1,1,11,14,false,true,true,0.992,0.008
0,20,-20,0,20,-20,1539,1537,2,0,0,0,0,96,1,1,0.333333,0,0,17,9,false,true,false,0.253,0.747
41,94,-53,13.666667,47,-53,1762,1538,224,0,1,0,0.5,79,3,2,0.43038,0,0,14,17,false,true,true,0.754,0.246
75,88,-13,15,22,-13,316,306,10,0,1,0,0.25,71,5,4,0.535211,0,0,11,9,false,true,true,0.667,0.333
371,333,38,30.916667,30.272727,38,1935,2020,-85,0,1,0,0.090909,8,12,11,3.875,0,0,12,14,false,true,true,0.992,0.008
287,207,80,17.9375,12.9375,80,1164,1201,-37,0,0,0,0,1,16,16,42,0,2,16,8,false,true,true,0.988,0.012
198,246,-48,18,22.363636,-48,594,605,-11,0,0,0,0,23,11,11,1.608696,0,0,25,10,false,true,false,0.176,0.824
284,165,119,40.571429,23.571429,119,1489,1405,84,2,0,0.285714,0,47,7,7,0.595745,0,0,13,10,false,true,true,0.999,0.001
6,0,6,6,0,6,1034,1040,-6,0,0,0,0,97,1,0,0.360825,0,0,25,0,false,true,true,0.513,0.487
84,90,-6,16.8,22.5,-6,808,639,169,0,0,0,0,63,5,4,0.650794,0,0,26,11,false,true,false,0.303,0.697
218,100,118,27.25,14.285714,118,801,925,-124,1,0,0.125,0,41,8,7,0.853659,1,0,20,16,false,true,true,0.985,0.015
278,210,68,21.384615,16.153846,68,527,503,24,0,0,0,0,22,13,13,1.863636,0,0,10,8,false,true,true,0.984,0.016
339,229,110,30.818182,20.818182,110,1826,1803,23,1,0,0.090909,0,14,11,11,2.142857,1,0,18,9,false,true,true,1,0
201,171,30,22.333333,21.375,30,1078,1130,-52,0,1,0,0.125,41,9,8,0.95122,0,0,12,16,false,true,true,0.727,0.273
274,189,85,18.266667,13.5,85,415,518,-103,0,0,0,0,5,15,14,7.6,0,0,8,19,false,true,true,0.999,0.001
400,312,88,26.666667,22.285714,88,971,1180,-209,1,1,0.066667,0.071429,-4,15,14,-8,0,0,3,4,false,true,true,0.999,0.001
225,193,32,22.5,19.3,32,1094,1030,64,0,0,0,0,30,10,10,1.2,0,0,8,14,false,true,true,0.749,0.251
74,14,60,74,14,60,1270,1322,-52,1,0,1,0,90,1,1,0.422222,0,0,16,13,false,true,true,0.528,0.472
173,142,31,21.625,17.75,31,1516,1397,119,0,1,0,0.125,38,8,8,0.868421,0,0,11,10,false,true,true,0.814,0.186
378,226,152,25.2,15.066667,152,954,1078,-124,1,1,0.066667,0.066667,-5,15,15,-7.6,0,0,8,13,false,true,true,1,0
29,48,-19,9.666667,16,-19,448,598,-150,0,0,0,0,82,3,3,0.439024,0,0,8,7,false,true,false,0.192,0.808
338,301,37,14.695652,13.681818,37,480,518,-38,0,0,0,0,-36,23,22,-1.277778,0,0,1,2,false,true,true,0.998,0.002
220,197,23,20,19.7,23,518,448,70,0,0,0,0,28,11,10,1.214286,0,0,12,8,false,true,true,0.735,0.265
50,40,10,16.666667,20,10,1489,1445,44,0,0,0,0,80,3,2,0.4,0,0,24,7,false,true,true,0.517,0.483
336,233,103,19.764706,14.5625,103,830,907,-77,1,0,0.058824,0,-5,17,16,-7.8,0,1,16,6,false,true,true,1,0
327,281,46,18.166667,16.529412,46,1040,925,115,0,0,0,0,-21,18,17,-2.047619,0,0,12,7,false,true,true,0.996,0.004
143,193,-50,13,19.3,-50,1075,989,86,0,0,0,0,40,11,10,0.975,0,0,23,15,false,true,false,0.102,0.898
290,302,-12,14.5,15.1,-12,613,549,64,0,0,0,0,-28,20,20,-1.571429,0,0,2,1,false,true,false,0.199,0.801
33,23,10,16.5,11.5,10,960,1070,-110,0,0,0,0,84,2,2,0.416667,0,0,10,14,false,true,false,0.454,0.546
244,181,63,30.5,22.625,63,1762,1582,180,2,2,0.25,0.25,38,8,8,0.842105,0,0,7,10,false,true,true,0.85,0.15
253,244,9,19.461538,18.769231,9,1078,1130,-52,0,1,0,0.076923,13,13,13,3,0,0,12,29,false,true,true,0.556,0.444
346,256,90,17.3,12.8,90,1048,1000,48,0,0,0,0,-17,20,20,-2.352941,0,1,1,2,true,true,true,1,0
347,297,50,26.692308,24.75,50,1803,1552,251,1,2,0.076923,0.166667,2,13,12,14,0,0,11,22,false,true,true,0.962,0.038
24,0,24,24,0,24,1305,1218,87,0,0,0,0,95,1,0,0.4,0,0,15,0,false,true,true,0.524,0.476
296,276,20,29.6,30.666667,20,1265,1237,28,1,0,0.1,0,19,10,9,1.578947,0,1,9,12,false,true,false,0.36,0.64
352,336,16,23.466667,22.4,16,908,1070,-162,2,0,0.133333,0,-10,15,15,-3,0,0,2,3,true,true,true,0.891,0.109
388,294,94,27.714286,22.615385,94,1428,1606,-178,1,0,0.071429,0,-4,14,13,-8,0,0,4,4,false,true,true,1,0
145,193,-48,14.5,21.444444,-48,316,306,10,0,2,0,0.222222,34,10,9,1.117647,0,0,29,16,false,true,false,0.283,0.717
316,234,82,22.571429,18,82,1004,653,351,0,0,0,0,-5,14,13,-7,0,0,10,17,false,true,true,0.999,0.001
139,69,70,34.75,17.25,70,1334,1256,78,1,0,0.25,0,72,4,4,0.430556,0,0,11,9,false,true,true,0.898,0.102
183,169,14,14.076923,13,14,539,632,-93,0,0,0,0,29,13,13,1.586207,0,0,10,7,false,true,true,0.721,0.279
53,24,29,26.5,24,29,691,473,218,0,0,0,0,87,2,1,0.413793,0,0,16,9,false,true,true,0.844,0.156
404,226,178,20.2,11.894737,178,1033,1037,-4,0,1,0,0.052632,-20,20,19,-2.25,0,1,2,2,false,true,true,1,0
17,44,-27,8.5,22,-27,421,306,115,0,0,0,0,83,2,2,0.53012,0,0,14,11,false,true,false,0.285,0.715
63,88,-25,15.75,29.333333,-25,316,306,10,0,1,0,0.333333,75,4,3,0.506667,0,0,9,9,false,true,false,0.355,0.645
346,248,98,19.222222,13.777778,98,925,801,124,1,0,0.055556,0,-11,18,18,-3.636364,0,0,8,8,false,true,true,1,0
298,262,36,21.285714,18.714286,36,1069,917,152,0,1,0,0.071429,4,14,14,8.5,1,0,8,9,false,true,true,0.863,0.137
372,370,2,26.571429,28.461538,2,1419,1488,-69,1,1,0.071429,0.076923,-10,14,13,-2.8,1,0,3,2,false,true,true,0.944,0.056
336,180,156,21,12,156,1586,1782,-196,0,0,0,0,-1,16,15,-40,1,0,13,10,false,true,true,1,0
114,69,45,19,13.8,45,613,502,111,0,0,0,0,60,6,5,0.816667,0,0,12,19,false,true,true,0.755,0.245
157,129,28,19.625,16.125,28,786,847,-61,0,0,0,0,47,8,8,0.723404,0,0,7,9,false,true,true,0.863,0.137
184,87,97,15.333333,7.909091,97,859,719,140,0,1,0,0.090909,23,12,11,2.304348,0,2,17,13,false,true,true,0.91,0.09
367,279,88,33.363636,27.9,88,1237,1277,-40,0,0,0,0,9,11,10,3.222222,0,0,22,13,false,true,true,0.994,0.006
102,105,-3,17,21,-3,999,1011,-12,0,0,0,0,62,6,5,0.741935,0,0,12,22,false,true,false,0.118,0.882
124,67,57,24.8,16.75,57,1439,1397,42,0,1,0,0.25,65,5,4,0.523077,0,0,11,14,false,true,true,0.904,0.096
153,121,32,19.125,15.125,32,620,658,-38,0,0,0,0,45,8,8,0.8,0,0,37,9,false,true,true,0.858,0.142
286,351,-65,23.833333,31.909091,-65,834,844,-10,1,2,0.083333,0.181818,7,12,11,5.142857,0,0,12,17,false,true,false,0.042,0.958
45,38,7,15,12.666667,7,1550,1546,4,0,0,0,0,79,3,3,0.379747,0,0,19,17,false,true,false,0.461,0.539
115,94,21,23,23.5,21,505,95,410,0,1,0,0.25,75,5,4,0.586667,0,0,8,9,false,true,true,0.584,0.416
102,36,66,34,18,66,1439,1353,86,1,0,0.333333,0,76,3,2,0.394737,0,0,13,9,false,true,true,0.539,0.461
265,256,9,20.384615,21.333333,9,1344,1209,135,1,1,0.076923,0.083333,4,13,12,8.5,0,0,19,14,false,true,true,0.728,0.272
12,0,12,12,0,12,1572,1550,22,0,0,0,0,97,1,0,0.402062,0,0,10,0,false,true,false,0.3,0.7
66,59,7,22,19.666667,7,609,620,-11,0,0,0,0,78,3,3,0.474359,0,0,18,10,false,true,true,0.652,0.348
167,102,65,18.555556,11.333333,65,595,543,52,0,0,0,0,47,9,9,1,1,0,15,10,false,true,true,0.981,0.019
211,162,49,17.583333,13.5,49,299,315,-16,0,0,0,0,21,12,12,2,0,0,10,12,false,true,true,0.963,0.037
324,171,153,18,10.058824,153,1176,1076,100,0,0,0,0,23,18,17,2.565217,0,0,13,14,false,true,true,1,0
238,188,50,17,14.461538,50,620,513,107,0,0,0,0,14,14,13,3.214286,1,0,29,7,false,true,true,0.981,0.019
238,208,30,21.636364,18.909091,30,1210,1253,-43,0,1,0,0.090909,21,11,11,1.666667,1,0,9,17,false,true,true,0.945,0.055
30,43,-13,10,21.5,-13,1388,1477,-89,0,0,0,0,83,3,2,0.578313,1,0,6,9,false,true,false,0.248,0.752
140,86,54,28,21.5,54,1170,1156,14,1,0,0.2,0,69,5,4,0.550725,0,0,10,18,false,true,true,0.726,0.274
159,221,-62,13.25,18.416667,-62,1075,989,86,0,0,0,0,30,12,12,1.3,0,0,21,17,false,true,false,0.068,0.932
326,276,50,17.157895,15.333333,50,468,542,-74,0,0,0,0,-17,19,18,-2.294118,0,0,2,1,false,true,true,0.999,0.001
287,232,55,22.076923,19.333333,55,892,819,73,0,1,0,0.083333,12,13,12,2.833333,0,0,14,13,false,true,true,0.949,0.051
115,80,35,23,16,35,786,788,-2,0,0,0,0,57,5,5,0.596491,0,0,12,17,false,true,true,0.787,0.213
304,196,108,16,10.888889,108,1428,1302,126,0,0,0,0,-11,19,18,-4.818182,0,1,10,18,false,true,true,0.998,0.002
215,120,95,23.888889,15,95,1075,1152,-77,0,0,0,0,45,9,8,0.888889,0,1,11,7,false,true,true,0.993,0.007
93,37,56,23.25,12.333333,56,804,683,121,0,0,0,0,72,4,3,0.625,0,1,19,6,false,true,true,0.953,0.047
54,69,-15,13.5,17.25,-15,566,542,24,0,0,0,0,72,4,4,0.569444,0,1,10,11,false,true,false,0.243,0.757
288,184,104,28.8,20.444444,104,1030,998,32,1,0,0.1,0,26,10,9,1.461538,0,0,13,13,false,true,true,0.999,0.001
156,99,57,22.285714,16.5,57,1388,1477,-89,1,0,0.142857,0,53,7,6,0.90566,0,0,15,9,false,true,true,0.791,0.209
344,296,48,21.5,18.5,48,1452,1469,-17,1,1,0.0625,0.0625,-11,16,16,-3.454545,0,0,5,8,false,true,true,0.999,0.001
144,77,67,36,25.666667,67,1210,1252,-42,1,0,0.25,0,74,4,3,0.432432,0,0,9,11,false,true,true,0.852,0.148
258,198,60,19.846154,16.5,60,939,913,26,0,1,0,0.083333,14,13,12,2.857143,0,0,19,7,false,true,true,0.98,0.02
257,246,11,12.85,12.947368,11,1029,1075,-46,0,0,0,0,-6,20,19,-8,2,0,10,12,false,true,true,0.695,0.305
84,41,43,28,20.5,43,901,1159,-258,1,0,0.333333,0,83,3,2,0.421687,1,0,6,12,false,true,true,0.503,0.497
289,258,31,19.266667,18.428571,31,349,315,34,0,0,0,0,-12,15,14,-2.833333,0,0,3,9,false,true,true,0.993,0.007
206,99,107,41.2,24.75,107,1397,1361,36,1,0,0.2,0,61,5,4,0.47541,0,0,11,12,false,true,true,0.925,0.075
57,20,37,28.5,20,37,786,757,29,0,0,0,0,87,2,1,0.448276,0,0,10,14,false,true,true,0.736,0.264
14,0,14,14,0,14,416,306,110,0,0,0,0,97,1,0,0.43299,0,0,23,0,false,true,true,0.662,0.338
157,90,67,31.4,18,67,1216,1230,-14,1,0,0.2,0,59,5,5,0.542373,0,0,17,13,false,true,true,0.893,0.107
254,144,110,36.285714,24,110,1880,1777,103,1,0,0.142857,0,44,7,6,0.636364,0,1,19,15,false,true,true,0.991,0.009
382,210,172,31.833333,17.5,172,1513,1482,31,1,0,0.083333,0,5,12,12,6.6,0,0,14,17,false,true,true,1,0
336,347,-11,22.4,23.133333,-11,1320,1339,-19,2,1,0.133333,0.066667,-3,15,15,-13,0,0,11,11,false,true,false,0.229,0.771
242,197,45,17.285714,14.071429,45,299,315,-16,0,0,0,0,3,14,14,14,0,0,11,20,false,true,true,0.953,0.047
118,113,5,16.857143,16.142857,5,1094,1030,64,0,0,0,0,57,7,7,0.631579,1,0,13,10,false,true,true,0.536,0.464
299,233,66,23,19.416667,66,1489,1445,44,0,0,0,0,14,13,12,2.285714,1,0,8,7,false,true,true,0.981,0.019
58,71,-13,14.5,17.75,-13,1043,1055,-12,0,0,0,0,70,4,4,0.528571,0,0,16,10,false,true,false,0.344,0.656
402,340,62,26.8,24.285714,62,1093,1197,-104,4,0,0.266667,0,-12,15,14,-2.583333,0,0,1,6,false,true,true,0.986,0.014
263,226,37,17.533333,15.066667,37,916,837,79,0,0,0,0,9,15,15,4.444444,1,0,6,10,false,true,true,0.973,0.027
351,309,42,18.473684,16.263158,42,904,783,121,0,0,0,0,-23,19,19,-1.826087,1,0,3,4,false,true,true,1,0
12,0,12,12,0,12,1439,1413,26,0,0,0,0,96,1,0,0.375,0,0,19,0,false,true,false,0.488,0.512
29,19,10,9.666667,9.5,10,561,526,35,0,0,0,0,80,3,2,0.4375,2,0,15,16,false,true,true,0.957,0.043
282,202,80,18.8,14.428571,80,1048,1000,48,0,0,0,0,15,15,14,2.666667,0,1,10,13,false,true,true,0.996,0.004
63,60,3,15.75,15,3,416,222,194,0,0,0,0,71,4,4,0.774648,1,0,10,7,false,true,true,0.545,0.455
207,190,17,17.25,17.272727,17,95,378,-283,0,0,0,0,17,12,11,2.058824,1,0,7,9,false,true,false,0.425,0.575
96,130,-34,16,21.666667,-34,1304,1040,264,0,0,0,0,62,6,6,0.532258,1,0,7,14,false,true,false,0.383,0.617
199,135,64,18.090909,13.5,64,299,315,-16,0,0,0,0,31,11,10,1.354839,0,0,7,11,false,true,true,0.965,0.035
196,190,6,24.5,23.75,6,1089,1063,26,1,0,0.125,0,47,8,8,0.808511,0,0,18,10,false,true,true,0.73,0.27
363,328,35,22.6875,20.5,35,1014,1303,-289,1,0,0.0625,0,-15,16,16,-2.533333,0,0,5,7,false,true,true,0.994,0.006
20,23,-3,20,23,-3,1554,1716,-162,0,0,0,0,92,1,1,0.380435,1,0,6,13,false,true,true,0.642,0.358
84,42,42,42,21,42,1220,1261,-41,1,0,0.5,0,86,2,2,0.523256,0,0,10,10,false,true,true,0.524,0.476
130,122,8,16.25,17.428571,8,671,725,-54,0,0,0,0,44,8,7,0.840909,1,0,10,14,false,true,false,0.474,0.526
254,162,92,25.4,18,92,371,336,35,2,0,0.2,0,13,10,9,2.923077,0,0,12,15,false,true,true,0.999,0.001
173,58,115,21.625,8.285714,115,1413,1422,-9,0,0,0,0,53,8,7,1.075472,2,0,16,19,false,true,true,0.977,0.023
109,116,-7,27.25,29,-7,1078,1130,-52,0,1,0,0.25,70,4,4,0.557143,0,0,10,11,false,true,true,0.602,0.398
265,195,70,20.384615,15,70,576,532,44,0,0,0,0,19,13,13,2.421053,0,0,12,7,false,true,true,0.983,0.017
293,277,16,13.952381,13.85,16,871,999,-128,0,0,0,0,-23,21,20,-2.086957,0,0,8,8,false,true,true,0.794,0.206
85,87,-2,21.25,21.75,-2,1297,1606,-309,0,0,0,0,73,4,4,0.410959,1,0,10,20,false,true,false,0.423,0.577
107,37,70,35.666667,18.5,70,976,965,11,0,0,0,0,74,3,2,0.432432,0,0,23,25,false,true,true,0.753,0.247
306,142,164,21.857143,10.923077,164,942,1003,-61,0,0,0,0,11,14,13,4.090909,1,1,19,15,false,true,true,1,0
8,0,8,8,0,8,1770,1689,81,0,0,0,0,97,1,0,0.268041,0,0,10,0,false,true,false,0.278,0.722
193,96,97,32.166667,16,97,539,500,39,0,0,0,0,47,6,6,0.851064,0,1,7,15,false,true,true,1,0
151,174,-23,18.875,24.857143,-23,1177,1214,-37,0,0,0,0,48,8,7,0.729167,0,0,16,8,false,true,false,0.108,0.892
232,237,-5,17.846154,18.230769,-5,95,378,-283,0,0,0,0,4,13,13,8.75,0,0,16,10,false,true,true,0.575,0.425
461,308,153,30.733333,20.533333,153,1571,1554,17,2,1,0.133333,0.066667,-18,15,15,-1.833333,1,0,0,2,false,true,true,1,0
409,278,131,16.36,11.583333,131,1413,1422,-9,0,0,0,0,-28,25,24,-2.035714,0,0,3,2,false,true,true,1,0
340,328,12,20,20.5,12,974,995,-21,0,1,0,0.0625,-11,17,16,-3,0,0,2,1,true,true,true,0.854,0.146
142,197,-55,17.75,28.142857,-55,1539,1537,2,0,1,0,0.142857,53,8,7,0.603774,1,0,7,8,false,true,false,0.311,0.689
94,49,45,47,24.5,45,416,282,134,1,0,0.5,0,80,2,2,0.425,0,0,19,14,false,true,true,0.736,0.264
286,255,31,22,19.615385,31,1047,1094,-47,1,1,0.076923,0.076923,13,13,13,2.769231,0,0,19,10,false,true,true,0.947,0.053
141,127,14,28.2,25.4,14,1550,1466,84,1,0,0.2,0,62,5,5,0.596774,1,0,10,20,false,true,true,0.841,0.159
215,159,56,19.545455,15.9,56,831,830,1,0,0,0,0,30,11,10,1.233333,1,0,26,8,false,true,true,0.972,0.028
368,279,89,19.368421,14.684211,89,916,837,79,1,0,0.052632,0,-24,19,19,-1.666667,0,0,1,2,false,true,true,1,0
152,125,27,19,15.625,27,786,976,-190,0,0,0,0,54,8,8,0.592593,0,0,9,8,false,true,true,0.747,0.253
296,238,58,24.666667,19.833333,58,613,569,44,0,0,0,0,14,12,12,2.785714,1,0,12,7,false,true,true,0.988,0.012
322,188,134,26.833333,15.666667,134,1482,1394,88,2,0,0.166667,0,17,12,12,2.117647,0,0,12,18,false,true,true,1,0
111,110,1,15.857143,18.333333,1,272,238,34,0,0,0,0,51,7,6,0.784314,0,0,10,10,false,true,false,0.477,0.523
391,284,107,17,12.347826,107,746,796,-50,0,1,0,0.043478,-30,23,23,-1.6,0,0,1,1,false,true,true,1,0
434,281,153,16.692308,11.24,153,1176,1076,100,0,0,0,0,-21,26,25,-2.809524,0,0,4,7,false,true,true,1,0
22,32,-10,11,16,-10,566,542,24,0,0,0,0,86,2,2,0.476744,0,0,12,18,false,true,false,0.271,0.729
335,257,78,23.928571,19.769231,78,1014,1303,-289,1,0,0.071429,0,4,14,13,9.5,0,0,7,11,false,true,true,0.999,0.001
422,393,29,30.142857,30.230769,29,1935,2020,-85,0,1,0,0.076923,-9,14,13,-3.444444,0,0,3,4,false,true,true,0.976,0.024
311,279,32,16.368421,14.684211,32,808,639,169,0,0,0,0,-20,19,19,-2.05,0,0,4,1,false,true,true,0.994,0.006
400,210,190,30.769231,17.5,190,1513,1482,31,1,0,0.076923,0,2,13,12,16.5,0,0,9,17,false,true,true,1,0
310,267,43,17.222222,14.833333,43,613,461,152,0,1,0,0.055556,-25,18,18,-1.48,0,0,2,1,false,true,true,0.996,0.004
250,146,104,22.727273,14.6,104,1045,1009,36,1,0,0.090909,0,34,11,10,1.117647,1,0,8,16,false,true,true,0.997,0.003
289,213,76,36.125,26.625,76,1507,1554,-47,1,2,0.125,0.25,26,8,8,1.115385,0,0,14,11,false,true,true,0.983,0.017
118,67,51,23.6,13.4,51,960,1070,-110,1,0,0.2,0,65,5,5,0.538462,0,0,22,23,false,true,true,0.752,0.248
311,293,18,16.368421,15.421053,18,1583,1422,161,1,0,0.052632,0,3,19,19,17,0,0,7,17,false,true,true,0.797,0.203
273,271,2,24.818182,24.636364,2,1153,1065,88,0,1,0,0.090909,3,11,11,9.333333,1,0,6,15,false,true,false,0.244,0.756
284,280,4,21.846154,21.538462,4,1554,1622,-68,2,0,0.153846,0,2,13,13,15.5,1,0,6,14,false,true,true,0.708,0.292
369,283,86,19.421053,15.722222,86,613,569,44,0,0,0,0,-19,19,18,-2.052632,0,0,1,1,false,true,true,1,0
204,119,85,34,23.8,85,1142,1095,47,1,0,0.166667,0,53,6,5,0.660377,0,0,16,19,false,true,true,0.778,0.222
197,155,42,24.625,19.375,42,1221,1266,-45,0,0,0,0,38,8,8,0.921053,1,0,6,7,false,true,true,0.707,0.293
327,223,104,29.727273,22.3,104,1489,1555,-66,1,0,0.090909,0,18,11,10,1.611111,0,0,9,7,false,true,true,1,0
405,296,109,28.928571,21.142857,109,1507,1554,-47,1,2,0.071429,0.142857,-12,14,14,-2.416667,0,0,3,4,false,true,true,1,0
153,107,46,30.6,26.75,46,1489,1555,-66,1,0,0.2,0,62,5,4,0.467742,0,0,12,12,false,true,false,0.479,0.521
136,188,-52,13.6,20.888889,-52,1075,989,86,0,0,0,0,48,10,9,0.8125,0,0,23,15,false,true,false,0.102,0.898
115,52,63,23,13,63,1439,1413,26,0,0,0,0,72,5,4,0.5,0,0,18,8,false,true,true,0.808,0.192
360,265,95,27.692308,20.384615,95,1156,1114,42,1,0,0.076923,0,-1,13,13,-32,0,0,8,15,false,true,true,0.999,0.001
106,66,40,26.5,22,40,995,912,83,1,0,0.25,0,77,4,3,0.571429,1,0,6,14,false,true,true,0.694,0.306
357,301,56,23.8,20.066667,56,1216,1228,-12,1,0,0.066667,0,-2,15,15,-16.5,0,0,16,1,false,true,true,0.996,0.004
319,227,92,18.764706,14.1875,92,1048,1000,48,0,0,0,0,0,17,16,0,0,1,8,6,false,true,true,1,0
377,296,81,20.944444,17.411765,81,1047,1094,-47,1,1,0.055556,0.058824,-14,18,17,-2.571429,1,0,3,3,false,true,true,1,0
100,105,-5,16.666667,21,-5,1011,921,90,0,0,0,0,62,6,5,0.790323,0,0,10,10,false,true,false,0.181,0.819
84,85,-1,16.8,17,-1,1606,1544,62,0,0,0,0,75,5,5,0.6,1,0,11,9,false,true,true,0.74,0.26
312,299,13,19.5,18.6875,13,758,952,-194,0,0,0,0,-15,16,16,-2.666667,0,0,6,3,false,true,true,0.896,0.104
177,134,43,17.7,14.888889,43,801,807,-6,0,0,0,0,30,10,9,1.166667,0,0,10,15,false,true,true,0.786,0.214
290,212,78,24.166667,19.272727,78,902,866,36,0,0,0,0,5,12,11,6.4,1,0,11,7,false,true,true,0.999,0.001
32,15,17,16,7.5,17,830,907,-77,0,0,0,0,87,2,2,0.448276,0,0,11,14,false,true,true,0.512,0.488
183,161,22,20.333333,17.888889,22,1305,1390,-85,0,0,0,0,39,9,9,0.923077,0,0,8,18,false,true,false,0.242,0.758
144,97,47,36,24.25,47,1210,1252,-42,1,0,0.25,0,70,4,4,0.457143,0,0,9,23,false,true,true,0.712,0.288
101,98,3,20.2,24.5,3,613,549,64,0,0,0,0,61,5,4,0.721311,0,0,11,13,false,true,false,0.304,0.696
124,89,35,15.5,12.714286,35,1281,1339,-58,0,0,0,0,59,8,7,0.694915,1,1,20,9,false,true,false,0.311,0.689
29,47,-18,9.666667,15.666667,-18,523,480,43,0,0,0,0,80,3,3,0.4125,0,0,25,8,false,true,false,0.333,0.667
177,120,57,22.125,15,57,1091,1078,13,0,0,0,0,54,8,8,0.796296,1,0,8,12,false,true,true,0.941,0.059
82,84,-2,16.4,16.8,-2,95,378,-283,0,0,0,0,62,5,5,0.564516,0,0,17,11,false,true,false,0.499,0.501
