"first_player_current_score","second_player_current_score","current_score_difference","first_player_average_score","second_player_average_score","average_score_difference","first_player_rating","second_player_rating","rating_difference","first_player_number_of_bingos","second_player_number_of_bingos","first_player_average_number_of_bingos","second_player_average_number_of_bingos","next_player","number_of_tiles_left","first_player_number_of_turns","second_player_number_of_turns","progress","first_player_rack_blanks","second_player_rack_blanks","first_player_rack_value","second_player_rack_value","final_turn","first_player_final_score","second_player_final_score","final_score_difference","actual_outcome","predicted_outcome","first_player_probability","second_player_probability"
36,33,3,18,16.5,3,1037,950,87,0,0,0,0,"second_player",85,2,2,0.364705882352941,1,0,8,10,"false",247,158,89,"true","true",0.698700631861386,0.301299368138614
40,49,-9,13.3333333333333,16.3333333333333,-9,1037,950,87,0,0,0,0,"second_player",79,3,3,0.392405063291139,1,0,8,17,"false",247,158,89,"true","true",0.592729236863929,0.407270763136071
50,62,-12,12.5,15.5,-12,1037,950,87,0,0,0,0,"second_player",73,4,4,0.424657534246575,1,0,8,11,"false",247,158,89,"true","true",0.591908772245127,0.408091227754873
52,62,-10,10.4,15.5,-10,1037,950,87,0,0,0,0,"first_player",71,5,4,0.436619718309859,1,0,8,11,"false",247,158,89,"true","false",0.477673742478466,0.522326257521534
160,105,55,20,15,55,1037,950,87,1,0,0.125,0,"first_player",49,8,7,0.63265306122449,0,0,10,16,"false",247,158,89,"true","true",0.800871831256291,0.199128168743709
202,131,71,20.2,14.5555555555556,71,1037,950,87,1,0,0.1,0,"first_player",39,10,9,0.794871794871795,0,0,11,12,"false",247,158,89,"true","true",0.884036897033674,0.115963102966326
202,141,61,20.2,14.1,61,1037,950,87,1,0,0.1,0,"second_player",36,10,10,0.861111111111111,0,0,11,10,"false",247,158,89,"true","true",0.911134230343469,0.0888657696565313
212,153,59,19.2727272727273,13.9090909090909,59,1037,950,87,1,0,0.0909090909090909,0,"second_player",28,11,11,1.10714285714286,0,0,8,12,"false",247,158,89,"true","true",0.901492400020918,0.0985075999790821
251,186,65,19.3076923076923,14.3076923076923,65,1037,950,87,1,0,0.0769230769230769,0,"second_player",13,13,13,2.38461538461538,0,0,8,18,"false",247,158,89,"true","true",0.916867911560506,0.0831320884394944
255,186,69,18.2142857142857,14.3076923076923,69,1037,950,87,1,0,0.0714285714285714,0,"first_player",11,14,13,2.81818181818182,0,0,8,18,"false",247,158,89,"true","true",0.872732986632165,0.127267013367835
255,186,69,18.2142857142857,13.2857142857143,69,1037,950,87,1,0,0.0714285714285714,0,"second_player",11,14,14,2.81818181818182,0,0,8,18,"false",247,158,89,"true","true",0.926483437317723,0.0735165626822772
10,16,-6,10,16,-6,1051,1030,21,0,0,0,0,"second_player",91,1,1,0.32967032967033,0,0,14,10,"false",405,291,114,"true","false",0.493650720507127,0.506349279492873
54,50,4,18,16.6666666666667,4,1051,1030,21,0,0,0,0,"second_player",76,3,3,0.394736842105263,0,0,8,10,"false",405,291,114,"true","true",0.562995472692173,0.437004527307827
78,60,18,19.5,15,18,1051,1030,21,0,0,0,0,"second_player",69,4,4,0.434782608695652,0,0,11,11,"false",405,291,114,"true","true",0.679026046903576,0.320973953096424
141,87,54,23.5,17.4,54,1051,1030,21,0,0,0,0,"first_player",57,6,5,0.526315789473684,0,0,15,10,"false",405,291,114,"true","true",0.808584018641944,0.191415981358056
141,106,35,23.5,17.6666666666667,35,1051,1030,21,0,0,0,0,"second_player",54,6,6,0.555555555555556,0,0,15,7,"false",405,291,114,"true","true",0.804391542989876,0.195608457010124
193,106,87,27.5714285714286,17.6666666666667,87,1051,1030,21,0,0,0,0,"first_player",52,7,6,0.576923076923077,0,0,11,7,"false",405,291,114,"true","true",0.929192052497558,0.0708079475024422
211,148,63,26.375,18.5,63,1051,1030,21,0,0,0,0,"second_player",40,8,8,0.75,0,0,16,10,"false",405,291,114,"true","true",0.91526263851061,0.0847373614893903
245,172,73,24.5,19.1111111111111,73,1051,1030,21,0,0,0,0,"first_player",28,10,9,1.07142857142857,0,0,10,7,"false",405,291,114,"true","true",0.888598361821717,0.111401638178283
245,186,59,24.5,18.6,59,1051,1030,21,0,0,0,0,"second_player",26,10,10,1.15384615384615,0,0,10,7,"false",405,291,114,"true","true",0.898704086922169,0.101295913077831
276,186,90,25.0909090909091,18.6,90,1051,1030,21,0,0,0,0,"first_player",20,11,10,1.5,1,0,8,7,"false",405,291,114,"true","true",0.967483845027269,0.0325161549727305
375,287,88,28.8461538461538,22.0769230769231,88,1051,1030,21,0,0,0,0,"second_player",0,13,13,0,0,0,11,6,"false",405,291,114,"true","true",0.967415076007776,0.0325849239922237
397,291,106,26.4666666666667,19.4,106,1051,1030,21,0,0,0,0,"second_player",-9,15,15,-3.33333333333333,0,0,4,4,"true",405,291,114,"true","true",0.983847791580682,0.0161522084193179
12,0,12,12,0,12,615,542,73,0,0,0,0,"first_player",96,1,0,0.4375,0,0,11,0,"false",244,300,-56,"false","true",0.602705786486235,0.397294213513765
26,71,-45,13,35.5,-45,615,542,73,0,0,0,0,"second_player",87,2,2,0.482758620689655,0,0,8,15,"false",244,300,-56,"false","false",0.193224861806568,0.806775138193432
41,71,-30,13.6666666666667,35.5,-30,615,542,73,0,0,0,0,"first_player",84,3,2,0.5,0,0,17,15,"false",244,300,-56,"false","false",0.207374787799449,0.792625212200551
132,104,28,22,17.3333333333333,28,615,542,73,0,0,0,0,"second_player",63,6,6,0.666666666666667,0,0,7,12,"false",244,300,-56,"false","true",0.747605037995401,0.252394962004599
138,104,34,19.7142857142857,17.3333333333333,34,615,542,73,0,0,0,0,"first_player",60,7,6,0.7,0,0,7,12,"false",244,300,-56,"false","true",0.676435056152687,0.323564943847313
150,134,16,18.75,19.1428571428571,16,615,542,73,0,0,0,0,"first_player",53,8,7,0.792452830188679,0,0,12,11,"false",244,300,-56,"false","true",0.566466295763539,0.433533704236461
188,186,2,18.8,20.6666666666667,2,615,542,73,0,0,0,0,"first_player",42,10,9,1,0,1,19,8,"false",244,300,-56,"false","false",0.393840478808726,0.606159521191274
188,201,-13,18.8,20.1,-13,615,542,73,0,0,0,0,"second_player",38,10,10,1.10526315789474,0,1,19,8,"false",244,300,-56,"false","false",0.413042128122322,0.586957871877678
199,201,-2,18.0909090909091,20.1,-2,615,542,73,0,0,0,0,"first_player",35,11,10,1.2,0,1,13,8,"false",244,300,-56,"false","false",0.348964753027495,0.651035246972505
199,213,-14,18.0909090909091,19.3636363636364,-14,615,542,73,0,0,0,0,"second_player",32,11,11,1.3125,0,0,13,10,"false",244,300,-56,"false","false",0.477072884378277,0.522927115621723
212,213,-1,17.6666666666667,19.3636363636364,-1,615,542,73,0,0,0,0,"first_player",28,12,11,1.5,0,0,13,10,"false",244,300,-56,"false","false",0.4500523071525,0.5499476928475
222,249,-27,17.0769230769231,19.1538461538462,-27,615,542,73,0,0,0,0,"second_player",19,13,13,2.21052631578947,0,0,10,9,"false",244,300,-56,"false","false",0.378137275610533,0.621862724389467
241,259,-18,16.0666666666667,18.5,-18,615,542,73,0,0,0,0,"first_player",10,15,14,4.2,0,0,7,7,"false",244,300,-56,"false","false",0.320916989826084,0.679083010173916
251,295,-44,14.7647058823529,18.4375,-44,615,542,73,0,0,0,0,"first_player",-1,17,16,-42,0,0,11,7,"false",244,300,-56,"false","false",0.199419105301248,0.800580894698752
255,300,-45,14.1666666666667,17.6470588235294,-45,615,542,73,0,0,0,0,"first_player",-8,18,17,-5.25,0,0,11,7,"false",244,300,-56,"false","false",0.184697348236702,0.815302651763298
255,308,-53,13.4210526315789,16.2105263157895,-53,615,542,73,0,0,0,0,"second_player",-12,19,19,-3.5,0,0,11,8,"false",244,300,-56,"false","false",0.226904363010322,0.773095636989678
255,308,-53,12.75,15.4,-53,615,542,73,0,0,0,0,"second_player",-12,20,20,-3.5,0,0,11,8,"false",244,300,-56,"false","false",0.219803673657848,0.780196326342152
255,308,-53,12.1428571428571,15.4,-53,615,542,73,0,0,0,0,"first_player",-12,21,20,-3.5,0,0,11,8,"false",244,300,-56,"false","false",0.134437890659464,0.865562109340536
255,308,-53,12.1428571428571,14.6666666666667,-53,615,542,73,0,0,0,0,"second_player",-12,21,21,-3.5,0,0,11,8,"true",244,300,-56,"false","false",0.212762163488015,0.787237836511985
6,14,-8,6,14,-8,1297,1606,-309,0,0,0,0,"second_player",92,1,1,0.326086956521739,1,0,10,18,"false",356,346,10,"true","false",0.377939578055348,0.622060421944652
85,59,26,21.25,19.6666666666667,26,1297,1606,-309,0,0,0,0,"first_player",77,4,3,0.38961038961039,1,0,10,21,"false",356,346,10,"true","false",0.496608322451667,0.503391677548333
85,87,-2,21.25,21.75,-2,1297,1606,-309,0,0,0,0,"second_player",73,4,4,0.410958904109589,1,0,10,20,"false",356,346,10,"true","false",0.414897052371601,0.585102947628399
115,87,28,23,21.75,28,1297,1606,-309,0,0,0,0,"first_player",69,5,4,0.434782608695652,1,0,7,20,"false",356,346,10,"true","true",0.503344766781352,0.496655233218648
136,121,15,22.6666666666667,20.1666666666667,15,1297,1606,-309,0,0,0,0,"second_player",58,6,6,0.517241379310345,2,0,5,25,"false",356,346,10,"true","true",0.641277538140097,0.358722461859903
232,193,39,25.7777777777778,24.125,39,1297,1606,-309,1,0,0.111111111111111,0,"first_player",36,9,8,0.833333333333333,0,0,10,9,"false",356,346,10,"true","true",0.509537976420782,0.490462023579218
232,213,19,25.7777777777778,23.6666666666667,19,1297,1606,-309,1,0,0.111111111111111,0,"second_player",33,9,9,0.909090909090909,0,0,10,7,"false",356,346,10,"true","false",0.494741373841139,0.505258626158861
265,213,52,26.5,23.6666666666667,52,1297,1606,-309,1,0,0.1,0,"first_player",29,10,9,1.03448275862069,0,0,10,7,"false",356,346,10,"true","true",0.616985868936722,0.383014131063278
265,290,-25,26.5,29,-25,1297,1606,-309,1,1,0.1,0.1,"second_player",22,10,10,1.36363636363636,0,0,10,9,"false",356,346,10,"true","false",0.22702977945455,0.77297022054545
296,290,6,26.9090909090909,29,6,1297,1606,-309,1,1,0.0909090909090909,0.1,"first_player",19,11,10,1.57894736842105,0,0,10,9,"false",356,346,10,"true","false",0.3142592737959,0.6857407262041
296,304,-8,26.9090909090909,27.6363636363636,-8,1297,1606,-309,1,1,0.0909090909090909,0.0909090909090909,"second_player",15,11,11,2,0,0,10,8,"false",356,346,10,"true","false",0.341832296259236,0.658167703740764
322,304,18,26.8333333333333,27.6363636363636,18,1297,1606,-309,1,1,0.0833333333333333,0.0909090909090909,"first_player",11,12,11,2.72727272727273,0,0,12,8,"false",356,346,10,"true","false",0.415857475204235,0.584142524795765
335,336,-1,25.7692307692308,25.8461538461538,-1,1297,1606,-309,1,1,0.0769230769230769,0.0769230769230769,"second_player",-1,13,13,-30,0,0,7,8,"false",356,346,10,"true","false",0.413573011295049,0.586426988704951
342,346,-4,24.4285714285714,24.7142857142857,-4,1297,1606,-309,1,1,0.0714285714285714,0.0714285714285714,"second_player",-7,14,14,-4.28571428571429,0,0,3,4,"false",356,346,10,"true","false",0.3792488341443,0.6207511658557
83,54,29,41.5,27,29,1173,1256,-83,1,0,0.5,0,"second_player",83,2,2,0.373493975903614,0,1,13,20,"false",351,395,-44,"false","false",0.452318048371186,0.547681951628814
103,54,49,34.3333333333333,27,49,1173,1256,-83,1,0,0.333333333333333,0,"first_player",79,3,2,0.392405063291139,0,1,9,20,"false",351,395,-44,"false","false",0.499717564292716,0.500282435707284
103,121,-18,34.3333333333333,40.3333333333333,-18,1173,1256,-83,1,0,0.333333333333333,0,"second_player",75,3,3,0.413333333333333,0,1,9,9,"false",351,395,-44,"false","false",0.172747898231792,0.827252101768208
127,141,-14,31.75,35.25,-14,1173,1256,-83,1,0,0.25,0,"second_player",70,4,4,0.442857142857143,0,1,8,8,"false",351,395,-44,"false","false",0.213554202631841,0.786445797368159
140,168,-28,28,33.6,-28,1173,1256,-83,1,0,0.2,0,"second_player",64,5,5,0.484375,0,1,11,8,"false",351,395,-44,"false","false",0.160310955908334,0.839689044091666
155,168,-13,25.8333333333333,33.6,-13,1173,1256,-83,1,0,0.166666666666667,0,"first_player",61,6,5,0.508196721311475,0,1,11,8,"false",351,395,-44,"false","false",0.155528162221402,0.844471837778598
166,189,-23,23.7142857142857,31.5,-23,1173,1256,-83,1,0,0.142857142857143,0,"first_player",54,7,6,0.574074074074074,0,1,10,6,"false",351,395,-44,"false","false",0.122863265512012,0.877136734487988
166,203,-37,23.7142857142857,29,-37,1173,1256,-83,1,0,0.142857142857143,0,"second_player",51,7,7,0.607843137254902,0,1,10,6,"false",351,395,-44,"false","false",0.138745756482952,0.861254243517048
191,216,-25,21.2222222222222,27,-25,1173,1256,-83,1,0,0.111111111111111,0,"first_player",40,9,8,0.775,1,1,8,16,"false",351,395,-44,"false","false",0.179846140004939,0.820153859995061
212,249,-37,21.2,27.6666666666667,-37,1173,1256,-83,1,0,0.1,0,"first_player",33,10,9,0.939393939393939,1,1,13,13,"false",351,395,-44,"false","false",0.14365685869904,0.85634314130096
243,306,-63,20.25,27.8181818181818,-63,1173,1256,-83,1,0,0.0833333333333333,0,"first_player",20,12,11,1.55,1,1,9,9,"false",351,395,-44,"false","false",0.0612903159778811,0.938709684022119
318,356,-38,24.4615384615385,27.3846153846154,-38,1173,1256,-83,2,0,0.153846153846154,0,"second_player",6,13,13,5.16666666666667,0,1,8,6,"false",351,395,-44,"false","false",0.151985875184032,0.848014124815968
331,356,-25,23.6428571428571,27.3846153846154,-25,1173,1256,-83,2,0,0.142857142857143,0,"first_player",4,14,13,7.75,0,1,7,6,"false",351,395,-44,"false","false",0.132360977560397,0.867639022439603
351,375,-24,23.4,26.7857142857143,-24,1173,1256,-83,2,0,0.133333333333333,0,"first_player",-6,15,14,-5.16666666666667,0,1,1,3,"false",351,395,-44,"false","false",0.141293581478158,0.858706418521842
22,0,22,22,0,22,1636,1576,60,0,0,0,0,"first_player",95,1,0,0.357894736842105,0,0,12,0,"false",391,363,28,"true","true",0.647051203815252,0.352948796184748
66,74,-8,22,37,-8,1636,1576,60,0,1,0,0.5,"first_player",72,3,2,0.472222222222222,0,0,17,13,"false",391,363,28,"true","false",0.460508183699931,0.539491816300069
66,92,-26,22,30.6666666666667,-26,1636,1576,60,0,1,0,0.333333333333333,"second_player",67,3,3,0.507462686567164,0,1,17,15,"false",391,363,28,"true","false",0.341969938309083,0.658030061690917
117,210,-93,23.4,42,-93,1636,1576,60,0,2,0,0.4,"second_player",52,5,5,0.653846153846154,0,0,10,12,"false",391,363,28,"true","false",0.0757719779941898,0.92422802200581
189,247,-58,27,35.2857142857143,-58,1636,1576,60,0,2,0,0.285714285714286,"second_player",37,7,7,0.918918918918919,0,0,12,18,"false",391,363,28,"true","false",0.211864017761801,0.788135982238199
208,247,-39,26,35.2857142857143,-39,1636,1576,60,0,2,0,0.285714285714286,"first_player",34,8,7,1,0,0,10,18,"false",391,363,28,"true","false",0.216176279799692,0.783823720200308
224,255,-31,24.8888888888889,28.3333333333333,-31,1636,1576,60,0,2,0,0.222222222222222,"second_player",28,9,9,1.21428571428571,0,0,10,9,"false",391,363,28,"true","false",0.401629383567516,0.598370616432484
251,273,-22,25.1,27.3,-22,1636,1576,60,0,2,0,0.2,"second_player",20,10,10,1.7,0,0,9,9,"false",391,363,28,"true","false",0.46673712678148,0.53326287321852
268,273,-5,24.3636363636364,27.3,-5,1636,1576,60,0,2,0,0.2,"first_player",18,11,10,1.88888888888889,0,0,17,9,"false",391,363,28,"true","false",0.493071825028157,0.506928174971843
300,284,16,25,25.8181818181818,16,1636,1576,60,0,2,0,0.181818181818182,"first_player",11,12,11,3.09090909090909,0,0,11,18,"false",391,363,28,"true","true",0.600971386234254,0.399028613765746
300,284,16,25,23.6666666666667,16,1636,1576,60,0,2,0,0.166666666666667,"second_player",11,12,12,3.09090909090909,0,0,11,14,"false",391,363,28,"true","true",0.724661040540848,0.275338959459152
326,284,42,25.0769230769231,23.6666666666667,42,1636,1576,60,0,2,0,0.166666666666667,"first_player",9,13,12,3.77777777777778,0,0,11,14,"false",391,363,28,"true","true",0.77484432709707,0.22515567290293
326,319,7,25.0769230769231,24.5384615384615,7,1636,1576,60,0,2,0,0.153846153846154,"second_player",3,13,13,11.3333333333333,0,0,11,25,"false",391,363,28,"true","true",0.62848565818206,0.37151434181794
348,351,-3,24.8571428571429,25.0714285714286,-3,1636,1576,60,0,2,0,0.142857142857143,"second_player",-2,14,14,-17,0,0,10,19,"false",391,363,28,"true","true",0.578642381078154,0.421357618921846
359,359,0,23.9333333333333,23.9333333333333,0,1636,1576,60,0,2,0,0.133333333333333,"second_player",-9,15,15,-3.77777777777778,0,0,4,15,"false",391,363,28,"true","true",0.587907092835884,0.412092907164116
363,359,4,22.6875,23.9333333333333,4,1636,1576,60,0,2,0,0.133333333333333,"first_player",-12,16,15,-2.83333333333333,0,0,1,15,"false",391,363,28,"true","false",0.480298545547914,0.519701454452086
363,363,0,22.6875,22.6875,0,1636,1576,60,0,2,0,0.125,"second_player",-15,16,16,-2.26666666666667,0,0,1,13,"false",391,363,28,"true","true",0.58580101754269,0.41419898245731
365,363,2,21.4705882352941,21.3529411764706,2,1636,1576,60,0,2,0,0.117647058823529,"second_player",-17,17,17,-2,0,0,1,13,"true",391,363,28,"true","true",0.594861949568223,0.405138050431777
18,0,18,18,0,18,1349,1302,47,0,0,0,0,"first_player",96,1,0,0.302083333333333,0,0,13,0,"false",397,335,62,"true","true",0.61933039594627,0.38066960405373
52,19,33,26,19,33,1349,1302,47,0,0,0,0,"first_player",89,2,1,0.325842696629214,2,0,6,9,"false",397,335,62,"true","true",0.835519557065876,0.164480442934124
52,46,6,26,23,6,1349,1302,47,0,0,0,0,"second_player",84,2,2,0.345238095238095,2,0,6,8,"false",397,335,62,"true","true",0.783077876873757,0.216922123126243
165,60,105,55,20,105,1349,1302,47,0,0,0,0,"second_player",73,3,3,0.397260273972603,0,0,14,8,"false",397,335,62,"true","true",0.986205630209566,0.0137943697904342
183,60,123,45.75,20,123,1349,1302,47,0,0,0,0,"first_player",70,4,3,0.414285714285714,0,0,14,8,"false",397,335,62,"true","true",0.98583112668474,0.0141688733152604
183,76,107,45.75,19,107,1349,1302,47,0,0,0,0,"second_player",64,4,4,0.453125,0,0,14,7,"false",397,335,62,"true","true",0.987674903552048,0.0123250964479521
253,180,73,31.625,22.5,73,1349,1302,47,0,0,0,0,"second_player",37,8,8,0.783783783783784,0,0,9,17,"false",397,335,62,"true","true",0.924411018697743,0.0755889813022574
277,180,97,30.7777777777778,22.5,97,1349,1302,47,0,0,0,0,"first_player",32,9,8,0.90625,0,0,9,17,"false",397,335,62,"true","true",0.942278008811687,0.0577219911883134
277,217,60,30.7777777777778,24.1111111111111,60,1349,1302,47,0,0,0,0,"second_player",27,9,9,1.07407407407407,0,0,9,11,"false",397,335,62,"true","true",0.893418525760133,0.106581474239867
309,217,92,30.9,24.1111111111111,92,1349,1302,47,0,0,0,0,"first_player",24,10,9,1.20833333333333,0,0,11,11,"false",397,335,62,"true","true",0.938136051210836,0.0618639487891638
332,246,86,30.1818181818182,24.6,86,1349,1302,47,0,0,0,0,"first_player",19,11,10,1.52631578947368,0,0,15,8,"false",397,335,62,"true","true",0.929421913445771,0.0705780865542286
360,259,101,30,23.5454545454545,101,1349,1302,47,0,0,0,0,"first_player",11,12,11,2.63636363636364,0,0,22,7,"false",397,335,62,"true","true",0.967228503892459,0.0327714961075409
360,283,77,30,23.5833333333333,77,1349,1302,47,0,0,0,0,"second_player",8,12,12,3.625,0,0,22,7,"false",397,335,62,"true","true",0.956256496187507,0.0437435038124928
382,283,99,29.3846153846154,23.5833333333333,99,1349,1302,47,0,0,0,0,"first_player",2,13,12,14.5,0,0,17,7,"false",397,335,62,"true","true",0.960430242725155,0.0395697572748446
382,303,79,29.3846153846154,23.3076923076923,79,1349,1302,47,0,0,0,0,"second_player",-4,13,13,-7.25,0,0,17,2,"false",397,335,62,"true","true",0.963407713813056,0.0365922861869443
24,0,24,24,0,24,1341,1606,-265,0,0,0,0,"first_player",95,1,0,0.347368421052632,2,0,6,0,"false",313,323,-10,"false","true",0.719558078170361,0.280441921829639
24,16,8,24,16,8,1341,1606,-265,0,0,0,0,"second_player",89,1,1,0.370786516853933,2,0,6,17,"false",313,323,-10,"false","true",0.650374845654862,0.349625154345138
41,16,25,20.5,16,25,1341,1606,-265,0,0,0,0,"first_player",86,2,1,0.383720930232558,2,0,8,17,"false",313,323,-10,"false","true",0.652976050789807,0.347023949210193
41,25,16,20.5,12.5,16,1341,1606,-265,0,0,0,0,"second_player",83,2,2,0.397590361445783,2,0,8,11,"false",313,323,-10,"false","true",0.730821210731633,0.269178789268367
115,25,90,38.3333333333333,12.5,90,1341,1606,-265,1,0,0.333333333333333,0,"first_player",76,3,2,0.434210526315789,0,0,16,11,"false",313,323,-10,"false","true",0.84549671657033,0.15450328342967
115,43,72,38.3333333333333,14.3333333333333,72,1341,1606,-265,1,0,0.333333333333333,0,"second_player",70,3,3,0.471428571428571,0,0,16,7,"false",313,323,-10,"false","true",0.850332361129507,0.149667638870493
